[2011-01-30/20:32:54] mysqlqry | INSERT INTO session (`UserId`, `Ip`, `StartTime`, `LastRequest`, `Hits`, `UserAgent`) VALUES (0, 2130706433, 1296415974, 1296415974, 1, 'Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10')
[2011-01-31/17:45:58] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:58] mysqlqry | UPDATE session SET LastRequest = 1296492358, Hits = 46 WHERE Id = 4
[2011-01-31/17:45:58] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:58] mysqlqry | UPDATE session SET Hits = 47 WHERE Id = 4
[2011-01-31/17:45:58] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:58] mysqlqry | UPDATE session SET Hits = 48 WHERE Id = 4
[2011-01-31/17:45:58] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:58] mysqlqry | UPDATE session SET Hits = 49 WHERE Id = 4
[2011-01-31/17:45:59] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:59] mysqlqry | UPDATE session SET LastRequest = 1296492359, Hits = 50 WHERE Id = 4
[2011-01-31/17:45:59] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:59] mysqlqry | UPDATE session SET Hits = 51 WHERE Id = 4
[2011-01-31/17:45:59] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:59] mysqlqry | UPDATE session SET Hits = 52 WHERE Id = 4
[2011-01-31/17:45:59] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:45:59] mysqlqry | UPDATE session SET Hits = 53 WHERE Id = 4
[2011-01-31/17:46:00] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:46:00] mysqlqry | UPDATE session SET LastRequest = 1296492360, Hits = 54 WHERE Id = 4
[2011-01-31/17:46:00] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:46:00] mysqlqry | UPDATE session SET Hits = 55 WHERE Id = 4
[2011-01-31/17:46:00] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:46:00] mysqlqry | UPDATE session SET Hits = 56 WHERE Id = 4
[2011-01-31/17:46:29] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:46:29] mysqlqry | UPDATE session SET LastRequest = 1296492389, Hits = 57 WHERE Id = 4
[2011-01-31/17:47:35] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:35] mysqlqry | UPDATE session SET LastRequest = 1296492455, Hits = 58 WHERE Id = 4
[2011-01-31/17:47:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:36] mysqlqry | UPDATE session SET LastRequest = 1296492456, Hits = 59 WHERE Id = 4
[2011-01-31/17:47:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:36] mysqlqry | UPDATE session SET Hits = 60 WHERE Id = 4
[2011-01-31/17:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:37] mysqlqry | UPDATE session SET LastRequest = 1296492457, Hits = 61 WHERE Id = 4
[2011-01-31/17:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:37] mysqlqry | UPDATE session SET Hits = 62 WHERE Id = 4
[2011-01-31/17:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:37] mysqlqry | UPDATE session SET Hits = 63 WHERE Id = 4
[2011-01-31/17:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:37] mysqlqry | UPDATE session SET Hits = 64 WHERE Id = 4
[2011-01-31/17:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:37] mysqlqry | UPDATE session SET Hits = 65 WHERE Id = 4
[2011-01-31/17:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:37] mysqlqry | UPDATE session SET Hits = 66 WHERE Id = 4
[2011-01-31/17:47:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:38] mysqlqry | UPDATE session SET Hits = 67 WHERE Id = 4
[2011-01-31/17:47:52] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:52] mysqlqry | UPDATE session SET LastRequest = 1296492472, Hits = 68 WHERE Id = 4
[2011-01-31/17:47:53] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:53] mysqlqry | UPDATE session SET LastRequest = 1296492473, Hits = 69 WHERE Id = 4
[2011-01-31/17:47:54] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:47:54] mysqlqry | UPDATE session SET LastRequest = 1296492474, Hits = 70 WHERE Id = 4
[2011-01-31/17:49:44] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:44] mysqlqry | UPDATE session SET LastRequest = 1296492584, Hits = 71 WHERE Id = 4
[2011-01-31/17:49:46] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:46] mysqlqry | UPDATE session SET LastRequest = 1296492586, Hits = 72 WHERE Id = 4
[2011-01-31/17:49:47] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:47] mysqlqry | UPDATE session SET LastRequest = 1296492587, Hits = 73 WHERE Id = 4
[2011-01-31/17:49:48] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:48] mysqlqry | UPDATE session SET LastRequest = 1296492588, Hits = 74 WHERE Id = 4
[2011-01-31/17:49:49] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:49] mysqlqry | UPDATE session SET LastRequest = 1296492589, Hits = 75 WHERE Id = 4
[2011-01-31/17:49:49] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:49] mysqlqry | UPDATE session SET Hits = 76 WHERE Id = 4
[2011-01-31/17:49:50] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:50] mysqlqry | UPDATE session SET LastRequest = 1296492590, Hits = 77 WHERE Id = 4
[2011-01-31/17:49:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:51] mysqlqry | UPDATE session SET LastRequest = 1296492591, Hits = 78 WHERE Id = 4
[2011-01-31/17:49:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:51] mysqlqry | UPDATE session SET Hits = 79 WHERE Id = 4
[2011-01-31/17:49:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:51] mysqlqry | UPDATE session SET Hits = 80 WHERE Id = 4
[2011-01-31/17:49:51] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:51] mysqlqry | UPDATE session SET Hits = 81 WHERE Id = 4
[2011-01-31/17:49:52] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:52] mysqlqry | UPDATE session SET LastRequest = 1296492592, Hits = 82 WHERE Id = 4
[2011-01-31/17:49:52] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:52] mysqlqry | UPDATE session SET Hits = 83 WHERE Id = 4
[2011-01-31/17:49:52] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:52] mysqlqry | UPDATE session SET Hits = 84 WHERE Id = 4
[2011-01-31/17:49:54] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:49:54] mysqlqry | UPDATE session SET LastRequest = 1296492594, Hits = 85 WHERE Id = 4
[2011-01-31/17:55:03] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:55:03] mysqlqry | UPDATE session SET LastRequest = 1296492903, Hits = 86 WHERE Id = 4
[2011-01-31/17:59:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:59:36] mysqlqry | UPDATE session SET LastRequest = 1296493176, Hits = 87 WHERE Id = 4
[2011-01-31/17:59:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:59:39] mysqlqry | UPDATE session SET LastRequest = 1296493179, Hits = 88 WHERE Id = 4
[2011-01-31/17:59:42] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/17:59:42] mysqlqry | UPDATE session SET LastRequest = 1296493182, Hits = 89 WHERE Id = 4
[2011-01-31/18:00:25] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:25] mysqlqry | UPDATE session SET LastRequest = 1296493225, Hits = 90 WHERE Id = 4
[2011-01-31/18:00:27] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:27] mysqlqry | UPDATE session SET LastRequest = 1296493227, Hits = 91 WHERE Id = 4
[2011-01-31/18:00:30] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:30] mysqlqry | UPDATE session SET LastRequest = 1296493230, Hits = 92 WHERE Id = 4
[2011-01-31/18:00:34] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:34] mysqlqry | UPDATE session SET LastRequest = 1296493234, Hits = 93 WHERE Id = 4
[2011-01-31/18:00:35] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:35] mysqlqry | UPDATE session SET LastRequest = 1296493235, Hits = 94 WHERE Id = 4
[2011-01-31/18:00:35] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:35] mysqlqry | UPDATE session SET Hits = 95 WHERE Id = 4
[2011-01-31/18:00:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:36] mysqlqry | UPDATE session SET LastRequest = 1296493236, Hits = 96 WHERE Id = 4
[2011-01-31/18:00:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:36] mysqlqry | UPDATE session SET Hits = 97 WHERE Id = 4
[2011-01-31/18:00:36] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:00:36] mysqlqry | UPDATE session SET Hits = 98 WHERE Id = 4
[2011-01-31/18:01:06] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:01:06] mysqlqry | UPDATE session SET LastRequest = 1296493266, Hits = 99 WHERE Id = 4
[2011-01-31/18:01:08] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:01:08] mysqlqry | UPDATE session SET LastRequest = 1296493268, Hits = 100 WHERE Id = 4
[2011-01-31/18:01:09] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:01:09] mysqlqry | UPDATE session SET LastRequest = 1296493269, Hits = 101 WHERE Id = 4
[2011-01-31/18:02:27] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:02:27] mysqlqry | UPDATE session SET LastRequest = 1296493347, Hits = 102 WHERE Id = 4
[2011-01-31/18:02:28] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:02:28] mysqlqry | UPDATE session SET LastRequest = 1296493348, Hits = 103 WHERE Id = 4
[2011-01-31/18:02:29] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:02:29] mysqlqry | UPDATE session SET LastRequest = 1296493349, Hits = 104 WHERE Id = 4
[2011-01-31/18:02:30] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:02:30] mysqlqry | UPDATE session SET Hits = 105 WHERE Id = 4
[2011-01-31/18:04:55] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:04:55] mysqlqry | UPDATE session SET LastRequest = 1296493495, Hits = 106 WHERE Id = 4
[2011-01-31/18:05:01] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:05:01] mysqlqry | UPDATE session SET LastRequest = 1296493501, Hits = 107 WHERE Id = 4
[2011-01-31/18:05:02] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 4
[2011-01-31/18:05:02] mysqlqry | UPDATE session SET LastRequest = 1296493502, Hits = 108 WHERE Id = 4
